,clust,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
8675,3,California,2690.069754,No,Basic,Bachelor,7/2/2011,Employed,M,87313,Suburban,Divorced,67.0,4,5,0.0,1.0,Personal Auto,Personal L1,Offer2,Agent,321.6,Four-Door Car,Small
8676,2,California,7948.544751,No,Basic,College,2/15/11,Employed,M,23916,Suburban,Married,68.0,33,86,0.0,2.0,Corporate Auto,Corporate L3,Offer4,Call Center,481.11376500000006,Two-Door Car,Medsize
8677,2,California,11378.88711,No,Extended,Bachelor,7/1/2011,Employed,F,34854,Suburban,Married,95.0,35,50,0.0,2.0,Corporate Auto,Corporate L2,Offer2,Call Center,456.0,Four-Door Car,Medsize
8678,1,California,5219.754045000001,No,Basic,College,2/23/11,Employed,F,48203,Suburban,Divorced,66.0,20,47,0.0,6.0,Personal Auto,Personal L2,Offer4,Call Center,413.238845,Four-Door Car,Medsize
8679,2,California,9486.037005,No,Extended,High School or Below,2/28/11,Medical Leave,M,25322,Suburban,Divorced,126.0,23,52,0.0,3.0,Corporate Auto,Corporate L3,Offer3,Call Center,886.0335539999999,Sports Car,Medsize
8680,2,California,4762.557323,No,Basic,Bachelor,4/2/2011,Medical Leave,F,16656,Suburban,Married,63.0,11,53,0.0,8.5,Personal Auto,Personal L2,Offer1,Branch,302.4,Two-Door Car,Medsize
8681,1,California,4975.171042,No,Extended,Master,1/30/11,Employed,F,44723,Urban,Married,124.0,26,3,0.0,1.0,Personal Auto,Personal L2,Offer1,Call Center,341.08827599999995,SUV,Medsize
8682,2,California,4422.615495,No,Basic,High School or Below,1/30/11,Employed,M,35979,Suburban,Single,116.0,34,28,0.0,1.0,Personal Auto,Personal L3,Offer3,Call Center,556.8,Sports Car,Small
8683,2,California,4849.697945,No,Basic,College,1/27/11,Employed,F,36413,Rural,Married,61.0,21,76,0.0,3.0,Personal Auto,Personal L3,Offer1,Branch,153.013115,Four-Door Car,Medsize
8684,0,California,16414.039911750002,No,Basic,Bachelor,2/17/11,Unemployed,M,0,Suburban,Single,170.5,31,78,0.0,2.0,Corporate Auto,Corporate L1,Offer2,Call Center,2092.523421,Luxury Car,Medsize
8685,0,California,8518.549119,No,Basic,Doctor,1/27/11,Unemployed,F,0,Suburban,Married,112.0,19,86,0.0,8.0,Personal Auto,Personal L3,Offer2,Branch,537.6,Sports Car,Medsize
8686,1,California,5194.6548840000005,No,Basic,College,1/1/2011,Employed,M,51883,Suburban,Married,66.0,8,99,0.0,8.5,Personal Auto,Personal L2,Offer2,Call Center,623.751121,Two-Door Car,Small
8687,0,California,16414.039911750002,No,Premium,High School or Below,6/2/2011,Unemployed,F,0,Suburban,Married,151.0,33,94,0.0,2.0,Personal Auto,Personal L1,Offer1,Call Center,1087.2,SUV,Medsize
8688,2,California,2538.62632,Yes,Basic,Bachelor,2/17/11,Retired,M,18608,Suburban,Divorced,71.0,13,24,0.0,1.0,Corporate Auto,Corporate L3,Offer2,Web,340.8,Four-Door Car,Medsize
8689,0,California,14070.638969999998,No,Extended,College,1/16/11,Unemployed,F,0,Suburban,Single,127.0,0,71,0.0,2.0,Corporate Auto,Corporate L2,Offer1,Web,677.868206,SUV,Medsize
8690,1,California,2748.933734,No,Basic,High School or Below,3/2/2011,Employed,M,55964,Suburban,Divorced,69.0,20,0,0.0,1.0,Personal Auto,Personal L2,Offer2,Branch,496.8,Four-Door Car,Medsize
8691,3,California,6006.211611,No,Basic,High School or Below,10/2/2011,Employed,M,85510,Suburban,Married,74.0,19,68,0.0,4.0,Corporate Auto,Corporate L3,Offer1,Agent,355.2,Four-Door Car,Small
8692,2,California,3286.4409149999997,No,Extended,High School or Below,2/28/11,Employed,M,30706,Urban,Married,84.0,6,34,0.0,1.0,Personal Auto,Personal L2,Offer2,Agent,225.654806,Four-Door Car,Medsize
8693,2,California,2648.3504629999998,No,Basic,High School or Below,1/16/11,Medical Leave,F,29587,Suburban,Married,69.0,8,68,0.0,1.0,Personal Auto,Personal L2,Offer4,Web,331.2,Two-Door Car,Small
8694,2,California,16414.039911750002,No,Basic,College,6/2/2011,Employed,M,20309,Suburban,Divorced,170.5,5,12,0.0,2.0,Personal Auto,Personal L3,Offer1,Agent,1579.854155,Luxury Car,Medsize
8695,0,California,7194.233091,No,Basic,Bachelor,1/25/11,Unemployed,M,0,Suburban,Single,71.0,22,0,0.0,2.0,Personal Auto,Personal L3,Offer1,Branch,599.375099,Four-Door Car,Medsize
8696,0,California,11435.231240000001,No,Basic,College,1/25/11,Disabled,F,12470,Suburban,Married,103.0,30,52,0.0,2.0,Corporate Auto,Corporate L1,Offer1,Agent,618.6886509999999,SUV,Medsize
8697,0,California,4064.107529,No,Basic,Master,1/25/11,Unemployed,M,0,Suburban,Married,107.0,31,41,0.0,1.0,Personal Auto,Personal L3,Offer4,Branch,513.6,Sports Car,Medsize
8698,3,California,5893.368906000001,No,Basic,Bachelor,1/22/11,Employed,F,86498,Rural,Married,74.0,13,13,0.0,5.0,Personal Auto,Personal L2,Offer3,Agent,8.529778,Two-Door Car,Medsize
8699,1,California,8256.2978,Yes,Basic,Bachelor,1/25/11,Employed,F,62902,Rural,Married,69.0,14,94,0.0,2.0,Personal Auto,Personal L1,Offer2,Web,159.383042,Two-Door Car,Medsize
8700,1,California,8061.198798,No,Basic,College,11/2/2011,Employed,M,57293,Urban,Married,102.0,19,87,0.0,7.0,Corporate Auto,Corporate L3,Offer1,Agent,347.996042,Sports Car,Medsize
8701,0,California,9333.076001000001,No,Extended,High School or Below,1/28/11,Unemployed,F,0,Suburban,Single,129.0,33,14,0.0,3.0,Corporate Auto,Corporate L2,Offer1,Agent,928.8,Sports Car,Medsize
8702,1,California,16414.039911750002,No,Extended,High School or Below,8/2/2011,Employed,F,51255,Urban,Married,122.0,12,0,0.0,2.0,Personal Auto,Personal L2,Offer1,Call Center,421.70554000000004,SUV,Medsize
8703,0,California,16414.039911750002,No,Extended,College,2/16/11,Unemployed,M,0,Suburban,Married,125.0,23,4,0.0,2.0,Corporate Auto,Corporate L3,Offer3,Branch,626.411563,SUV,Medsize
8704,1,California,2460.167359,No,Basic,College,2/21/11,Employed,F,69241,Rural,Married,61.0,14,84,0.0,1.0,Personal Auto,Personal L2,Offer3,Web,47.95916,Four-Door Car,Small
8705,2,California,4929.549699,Yes,Basic,Bachelor,1/26/11,Employed,M,25632,Suburban,Married,63.0,27,52,0.0,7.0,Personal Auto,Personal L2,Offer2,Call Center,351.270869,Two-Door Car,Medsize
8706,3,California,2866.824929,No,Basic,High School or Below,2/13/11,Employed,F,87428,Urban,Divorced,72.0,27,42,0.0,1.0,Personal Auto,Personal L3,Offer2,Agent,224.483337,Four-Door Car,Medsize
8707,3,California,8429.491575,No,Basic,Master,1/2/2011,Employed,M,98796,Suburban,Married,104.0,22,32,0.0,3.0,Personal Auto,Personal L3,Offer4,Agent,499.2,SUV,Medsize
8708,3,California,8052.243508,No,Premium,College,1/25/11,Employed,M,78617,Rural,Married,101.0,3,95,0.0,3.0,Corporate Auto,Corporate L1,Offer4,Web,233.169575,Four-Door Car,Medsize
8709,0,California,4916.479717,No,Basic,Bachelor,6/2/2011,Unemployed,F,0,Suburban,Single,65.0,21,61,0.0,7.0,Personal Auto,Personal L3,Offer1,Agent,312.0,Two-Door Car,Large
8710,3,California,5386.969384,No,Basic,High School or Below,2/21/11,Employed,M,93893,Rural,Married,67.0,16,70,0.0,8.0,Personal Auto,Personal L2,Offer3,Agent,98.66095,Four-Door Car,Medsize
8711,2,California,3508.905811,No,Extended,Bachelor,1/23/11,Employed,M,23629,Suburban,Married,88.0,15,81,0.0,1.0,Personal Auto,Personal L1,Offer3,Agent,633.6,Four-Door Car,Small
8712,0,California,6511.103163000001,No,Extended,Bachelor,2/23/11,Unemployed,M,0,Suburban,Single,91.0,24,28,0.0,8.0,Corporate Auto,Corporate L3,Offer3,Branch,655.4044809999999,Two-Door Car,Medsize
8713,2,California,4335.676738,No,Basic,High School or Below,1/19/11,Employed,M,30574,Urban,Single,114.0,19,10,0.0,1.0,Corporate Auto,Corporate L2,Offer3,Web,396.105473,Sports Car,Medsize
8714,1,California,3673.525732,No,Extended,Bachelor,1/31/11,Employed,F,69555,Urban,Single,92.0,16,59,0.0,1.0,Personal Auto,Personal L2,Offer1,Agent,255.27704100000003,Four-Door Car,Medsize
8715,2,California,7426.462927,No,Extended,Bachelor,1/17/11,Medical Leave,M,19634,Suburban,Married,98.0,29,89,0.0,6.0,Corporate Auto,Corporate L3,Offer1,Branch,470.4,Two-Door Car,Small
8716,2,California,2640.488905,No,Basic,Bachelor,2/21/11,Disabled,M,15776,Suburban,Married,69.0,20,59,0.0,1.0,Personal Auto,Personal L2,Offer2,Call Center,337.596914,Two-Door Car,Medsize
8717,1,California,4889.765364,No,Basic,Bachelor,7/2/2011,Employed,F,46819,Urban,Divorced,62.0,15,0,0.0,5.0,Personal Auto,Personal L2,Offer1,Agent,157.990123,Four-Door Car,Large
8718,1,California,10537.40467,No,Basic,Master,1/15/11,Employed,F,47950,Urban,Married,65.0,27,14,0.0,2.0,Personal Auto,Personal L3,Offer3,Call Center,301.86789500000003,Four-Door Car,Large
8719,0,California,6385.617852,No,Basic,High School or Below,2/2/2011,Unemployed,F,0,Suburban,Single,63.0,16,35,0.0,2.0,Personal Auto,Personal L3,Offer1,Agent,302.4,Two-Door Car,Medsize
8720,0,California,4564.512659,No,Basic,Master,6/1/2011,Medical Leave,F,12626,Suburban,Single,69.0,31,15,0.0,3.0,Personal Auto,Personal L2,Offer4,Branch,331.2,Four-Door Car,Small
8721,2,California,4772.943848,Yes,Extended,High School or Below,2/18/11,Retired,M,20993,Suburban,Divorced,133.0,35,90,0.0,1.0,Personal Auto,Personal L2,Offer2,Agent,638.4,SUV,Medsize
8722,2,California,10387.245990000001,No,Extended,High School or Below,2/16/11,Disabled,M,24392,Suburban,Married,93.0,2,63,0.0,2.0,Personal Auto,Personal L1,Offer2,Agent,446.4,Four-Door Car,Small
8723,3,California,4984.618654999999,Yes,Basic,Bachelor,11/1/2011,Employed,M,86305,Rural,Married,62.0,1,99,0.0,5.0,Personal Auto,Personal L1,Offer2,Call Center,80.73124,Four-Door Car,Medsize
8724,0,California,6600.477951,No,Basic,Bachelor,2/15/11,Unemployed,M,0,Suburban,Single,110.0,18,95,0.0,7.0,Personal Auto,Personal L3,Offer1,Agent,1011.7726470000001,Sports Car,Medsize
8725,1,California,2591.749798,No,Basic,College,1/27/11,Employed,F,56701,Suburban,Married,65.0,34,36,0.0,1.0,Personal Auto,Personal L1,Offer4,Web,333.441673,Four-Door Car,Small
8726,1,California,8355.642928,No,Basic,College,6/2/2011,Employed,M,57074,Rural,Married,105.0,28,19,0.0,3.0,Personal Auto,Personal L2,Offer2,Web,80.12933199999999,SUV,Medsize
8727,0,California,5142.045529999999,No,Basic,Bachelor,1/21/11,Unemployed,M,0,Suburban,Single,72.0,17,87,0.0,8.0,Personal Auto,Personal L2,Offer2,Branch,345.6,Two-Door Car,Medsize
8728,1,California,5205.256308,No,Basic,Bachelor,4/1/2011,Employed,F,53614,Suburban,Married,65.0,25,70,0.0,5.0,Personal Auto,Personal L1,Offer1,Agent,725.849253,Four-Door Car,Small
8729,0,California,14816.95159,No,Extended,Master,1/14/11,Unemployed,M,0,Suburban,Divorced,135.0,18,56,0.0,2.0,Personal Auto,Personal L2,Offer1,Branch,648.0,SUV,Medsize
8730,0,California,12812.438979999999,No,Extended,Bachelor,1/24/11,Unemployed,M,0,Suburban,Single,128.0,35,71,0.0,2.0,Personal Auto,Personal L2,Offer2,Agent,789.775123,SUV,Medsize
8731,3,California,2472.227293,No,Basic,Master,2/19/11,Employed,M,76441,Urban,Single,62.0,22,61,0.0,1.0,Personal Auto,Personal L2,Offer2,Branch,294.258612,Four-Door Car,Medsize
8732,3,California,16414.039911750002,No,Extended,Bachelor,2/26/11,Employed,F,86134,Rural,Divorced,98.0,17,78,0.0,2.0,Corporate Auto,Corporate L3,Offer1,Agent,3.246203,Two-Door Car,Small
8733,1,California,9336.123495,No,Premium,High School or Below,2/14/11,Employed,M,45262,Suburban,Married,117.0,25,32,0.0,7.0,Corporate Auto,Corporate L2,Offer1,Branch,842.4,Four-Door Car,Small
8734,0,California,14980.04626,No,Extended,Bachelor,8/1/2011,Unemployed,F,0,Suburban,Single,170.5,26,50,0.0,8.0,Personal Auto,Personal L2,Offer1,Branch,1123.4853289999999,Luxury Car,Medsize
8735,2,California,4773.656279,No,Basic,Bachelor,2/19/11,Employed,F,27725,Suburban,Married,63.0,1,93,0.0,4.0,Personal Auto,Personal L1,Offer1,Branch,302.4,Four-Door Car,Medsize
8736,2,California,4698.521352000001,No,Premium,Doctor,1/19/11,Employed,M,27985,Suburban,Married,117.0,8,90,0.0,1.0,Personal Auto,Personal L2,Offer4,Call Center,561.6,Two-Door Car,Small
8737,2,California,3491.26162,No,Extended,Master,2/16/11,Employed,F,29673,Urban,Single,92.0,21,49,0.0,1.0,Corporate Auto,Corporate L3,Offer2,Branch,328.348506,Two-Door Car,Medsize
8738,2,California,4505.842815,No,Basic,Master,4/1/2011,Employed,M,24790,Suburban,Married,113.0,4,39,0.0,1.0,Personal Auto,Personal L2,Offer3,Agent,767.242337,SUV,Small
8739,1,California,5765.502751,No,Basic,High School or Below,1/13/11,Employed,F,57846,Suburban,Single,73.0,7,42,0.0,3.0,Personal Auto,Personal L1,Offer1,Agent,481.01430899999997,Four-Door Car,Medsize
8740,0,California,7685.6521680000005,No,Premium,High School or Below,5/1/2011,Unemployed,M,0,Suburban,Single,111.0,22,95,0.0,3.0,Corporate Auto,Corporate L3,Offer3,Branch,799.2,Four-Door Car,Large
8741,0,California,2309.876793,No,Basic,Bachelor,2/25/11,Unemployed,F,0,Rural,Divorced,61.0,16,57,0.0,1.0,Personal Auto,Personal L3,Offer1,Agent,32.454659,Four-Door Car,Medsize
8742,0,California,6582.286333,No,Premium,High School or Below,1/17/11,Retired,M,10738,Suburban,Single,109.0,5,36,0.0,3.0,Personal Auto,Personal L3,Offer1,Agent,852.2561880000001,Four-Door Car,Medsize
8743,1,California,2860.440918,No,Extended,College,1/23/11,Employed,M,45587,Urban,Divorced,81.0,8,49,0.0,1.0,Personal Auto,Personal L3,Offer3,Agent,380.595522,Four-Door Car,Medsize
8744,3,California,5039.4353439999995,No,Basic,College,2/27/11,Employed,F,82940,Suburban,Single,63.0,12,56,0.0,3.0,Personal Auto,Personal L2,Offer3,Agent,332.847984,Four-Door Car,Medsize
8745,1,California,3979.282641,No,Basic,College,1/17/11,Employed,M,42633,Urban,Married,101.0,4,29,0.0,1.0,Corporate Auto,Corporate L2,Offer1,Agent,285.048692,SUV,Medsize
8746,2,California,6273.911874,Yes,Extended,College,2/16/11,Retired,F,18577,Suburban,Divorced,86.0,21,76,0.0,6.0,Corporate Auto,Corporate L2,Offer1,Branch,412.8,Four-Door Car,Medsize
8747,1,California,14435.67365,Yes,Premium,Master,1/26/11,Employed,M,60880,Rural,Married,119.0,25,89,0.0,2.0,Personal Auto,Personal L2,Offer1,Agent,109.906628,Two-Door Car,Medsize
8748,2,California,16414.039911750002,No,Basic,Master,7/2/2011,Employed,M,22582,Suburban,Married,61.0,0,74,0.0,2.0,Personal Auto,Personal L1,Offer2,Web,292.8,Four-Door Car,Medsize
8749,0,California,6872.043512,No,Basic,Bachelor,1/22/11,Unemployed,F,0,Suburban,Single,64.0,0,72,0.0,2.0,Corporate Auto,Corporate L1,Offer1,Call Center,585.0588769999999,Four-Door Car,Small
8750,2,California,7613.706014,No,Basic,High School or Below,1/19/11,Retired,M,25944,Suburban,Divorced,70.0,20,34,0.0,2.0,Personal Auto,Personal L3,Offer4,Branch,336.0,Four-Door Car,Medsize
8751,2,California,6369.262355,Yes,Extended,High School or Below,1/20/11,Employed,M,34498,Suburban,Single,83.0,30,72,0.0,7.0,Personal Auto,Personal L2,Offer2,Branch,398.4,Two-Door Car,Small
8752,2,California,14255.23041,No,Extended,High School or Below,1/29/11,Employed,F,31027,Suburban,Single,124.0,30,66,0.0,2.0,Personal Auto,Personal L1,Offer1,Call Center,597.578875,SUV,Medsize
8753,0,California,2469.088506,No,Basic,Bachelor,1/23/11,Unemployed,M,0,Suburban,Single,71.0,10,20,0.0,1.0,Corporate Auto,Corporate L3,Offer1,Branch,484.87847,Four-Door Car,Medsize
8754,1,California,3451.25106,No,Extended,High School or Below,2/18/11,Employed,M,45609,Urban,Married,87.0,4,30,0.0,1.0,Corporate Auto,Corporate L2,Offer4,Agent,246.515921,Two-Door Car,Medsize
8755,2,California,13736.1325,Yes,Premium,Master,2/13/11,Disabled,F,16181,Suburban,Divorced,170.5,22,79,0.0,8.0,Personal Auto,Personal L2,Offer1,Web,1261.319869,SUV,Medsize
8756,2,California,6360.649533,No,Premium,High School or Below,10/2/2011,Employed,M,41195,Rural,Married,160.0,32,33,0.0,1.0,Corporate Auto,Corporate L3,Offer4,Branch,323.1897,SUV,Small
8757,3,California,4770.984146,No,Basic,Master,1/28/11,Employed,F,76194,Urban,Single,119.0,5,85,0.0,1.0,Personal Auto,Personal L2,Offer1,Agent,388.313599,SUV,Large
8758,0,California,10296.9965,No,Extended,Bachelor,1/27/11,Unemployed,F,0,Suburban,Single,138.0,11,84,0.0,8.5,Personal Auto,Personal L2,Offer2,Call Center,666.977979,SUV,Large
8759,1,California,3237.923545,No,Extended,College,8/1/2011,Employed,F,60097,Urban,Single,82.0,11,62,0.0,1.0,Personal Auto,Personal L3,Offer3,Branch,278.735779,Four-Door Car,Medsize
8760,3,California,5254.019142,No,Basic,College,1/19/11,Employed,F,95017,Suburban,Married,65.0,5,36,0.0,3.0,Personal Auto,Personal L3,Offer2,Web,324.99944,Four-Door Car,Medsize
8761,0,California,10129.50677,No,Basic,High School or Below,11/1/2011,Unemployed,F,0,Suburban,Married,68.0,34,31,0.0,2.0,Corporate Auto,Corporate L1,Offer4,Call Center,326.4,Four-Door Car,Medsize
8762,0,California,2228.5252379999997,No,Basic,College,1/18/11,Unemployed,F,0,Suburban,Single,64.0,3,26,0.0,1.0,Personal Auto,Personal L3,Offer4,Call Center,744.9243309999999,Four-Door Car,Medsize
8763,3,California,16414.039911750002,No,Extended,Bachelor,2/1/2011,Employed,F,83547,Rural,Married,137.0,6,14,0.0,2.0,Personal Auto,Personal L2,Offer1,Call Center,75.663572,SUV,Medsize
8764,0,California,2178.520191,No,Basic,Bachelor,1/17/11,Unemployed,M,0,Suburban,Single,65.0,18,63,0.0,1.0,Personal Auto,Personal L1,Offer1,Agent,319.49223,Four-Door Car,Large
8765,1,California,14642.14003,No,Basic,College,2/15/11,Employed,M,57561,Suburban,Married,62.0,18,57,0.0,2.0,Corporate Auto,Corporate L3,Offer1,Agent,298.430234,Four-Door Car,Medsize
8766,0,California,5049.765309,No,Basic,Bachelor,2/23/11,Retired,F,10180,Suburban,Married,65.0,17,99,0.0,4.0,Corporate Auto,Corporate L2,Offer1,Branch,455.65403200000003,Two-Door Car,Medsize
8767,2,California,3544.5410049999996,No,Extended,Master,2/27/11,Employed,M,40658,Suburban,Single,90.0,25,20,0.0,1.0,Personal Auto,Personal L2,Offer3,Branch,502.873215,Two-Door Car,Medsize
8768,2,California,3210.1362489999997,No,Extended,College,1/30/11,Medical Leave,F,23554,Suburban,Divorced,86.0,7,17,0.0,1.0,Corporate Auto,Corporate L3,Offer4,Web,412.8,Four-Door Car,Small
8769,0,California,4531.366282999999,No,Premium,Bachelor,11/2/2011,Unemployed,F,0,Suburban,Married,119.0,30,95,0.0,1.0,Personal Auto,Personal L2,Offer1,Branch,571.2,Four-Door Car,Medsize
8770,2,California,3373.8692140000003,No,Extended,Master,1/22/11,Employed,M,28989,Suburban,Married,85.0,12,7,0.0,1.0,Personal Auto,Personal L2,Offer2,Call Center,408.0,Four-Door Car,Medsize
8771,1,California,5451.8022869999995,No,Basic,Bachelor,6/1/2011,Employed,M,55898,Suburban,Married,69.0,35,87,0.0,6.0,Personal Auto,Personal L3,Offer1,Agent,441.951758,Two-Door Car,Medsize
8772,1,California,3045.05813,No,Extended,High School or Below,6/1/2011,Employed,F,53441,Suburban,Married,76.0,11,78,0.0,1.0,Personal Auto,Personal L3,Offer4,Agent,364.8,Two-Door Car,Medsize
8773,2,California,2715.68743,No,Basic,Doctor,11/2/2011,Medical Leave,M,20848,Suburban,Married,71.0,9,76,0.0,1.0,Corporate Auto,Corporate L1,Offer4,Agent,350.14387200000004,Four-Door Car,Small
8774,0,California,3802.994357,No,Basic,High School or Below,2/20/11,Unemployed,F,0,Suburban,Single,108.0,4,29,0.0,1.0,Personal Auto,Personal L3,Offer1,Web,932.654942,Sports Car,Medsize
8775,2,California,5498.940679,Yes,Basic,College,5/2/2011,Medical Leave,M,22520,Suburban,Married,73.0,17,64,0.0,3.0,Personal Auto,Personal L2,Offer1,Branch,350.4,Four-Door Car,Medsize
8776,1,California,16414.039911750002,No,Basic,Bachelor,1/25/11,Employed,M,69781,Suburban,Married,119.0,25,49,0.0,2.0,Personal Auto,Personal L1,Offer2,Call Center,849.2086009999999,SUV,Small
8777,3,California,7901.427389,No,Extended,Bachelor,3/2/2011,Employed,M,99711,Rural,Married,98.0,24,24,0.0,7.0,Corporate Auto,Corporate L3,Offer2,Branch,11.549207000000001,Four-Door Car,Small
8778,2,California,8596.567628,No,Basic,College,8/1/2011,Employed,F,25785,Suburban,Single,112.0,8,22,0.0,4.0,Corporate Auto,Corporate L2,Offer1,Call Center,537.6,SUV,Small
8779,1,California,3964.5279969999997,No,Basic,High School or Below,1/24/11,Employed,M,62638,Urban,Married,100.0,20,62,0.0,1.0,Personal Auto,Personal L2,Offer2,Agent,441.98886799999997,SUV,Small
8780,0,California,8262.629249,No,Basic,College,1/1/2011,Unemployed,F,0,Suburban,Single,113.0,25,55,0.0,3.0,Corporate Auto,Corporate L3,Offer1,Agent,813.6,SUV,Medsize
8781,1,California,6676.7263140000005,No,Extended,High School or Below,1/27/11,Employed,M,56875,Rural,Married,84.0,0,70,0.0,6.0,Personal Auto,Personal L2,Offer3,Branch,145.448401,Two-Door Car,Medsize
8782,3,California,2750.878284,No,Basic,High School or Below,1/20/11,Employed,M,93102,Suburban,Married,68.0,24,2,0.0,1.0,Personal Auto,Personal L2,Offer4,Branch,578.9457610000001,Two-Door Car,Small
8783,2,California,5495.183322,No,Basic,College,1/30/11,Employed,M,25564,Urban,Divorced,71.0,29,58,0.0,6.0,Personal Auto,Personal L3,Offer1,Agent,228.515513,Four-Door Car,Medsize
8784,2,California,2471.278718,No,Basic,Bachelor,1/20/11,Employed,F,29918,Rural,Married,62.0,1,53,0.0,1.0,Personal Auto,Personal L3,Offer4,Web,108.89238200000001,Four-Door Car,Medsize
8785,3,California,4128.385865,No,Basic,Bachelor,1/15/11,Employed,F,95891,Rural,Married,102.0,3,13,0.0,1.0,Corporate Auto,Corporate L1,Offer1,Agent,34.235959,SUV,Medsize
