,clust,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
3460,0,1456.0,0.0,1,1,1,500.0,1.0,0.0,0.0,1130,0
3461,3,16188.0,0.0,1,1,1,3726.0,7.0,300.0,2.5,900,1
3462,2,12088.0,0.0,4,1,1,27292.0,17.0,100.0,1.0,1298,1
3463,3,119214.0,0.0,1,1,1,19633.0,23.0,777.5,2.5,1041,1
3464,3,66956.0,0.0,1,1,1,4520.0,5.0,777.5,1.0,1342,0
3465,0,4360.0,0.0,1,1,1,2000.0,9.0,0.0,0.0,1355,0
3466,0,7056.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1057,0
3467,2,32934.0,0.0,1,1,1,500.0,1.0,0.0,0.0,858,1
3468,3,6551.0,0.0,1,1,1,300.0,3.0,300.0,2.5,1117,0
3469,0,24915.0,0.0,1,1,1,265.0,3.0,0.0,0.0,1184,0
3470,3,10100.0,0.0,1,1,1,4400.0,12.0,777.5,2.5,1032,0
3471,0,20691.0,0.0,1,1,1,16448.0,6.0,0.0,0.0,1227,0
3472,0,11676.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,1158,0
3473,0,31504.0,0.0,1,1,1,7358.0,2.0,0.0,0.0,1022,0
3474,0,12093.0,0.0,1,1,1,1605.0,4.0,0.0,0.0,1411,0
3475,0,44353.0,0.0,1,1,1,2500.0,1.0,0.0,0.0,138,0
3476,0,35557.0,0.0,1,1,1,350.0,3.0,0.0,0.0,1135,0
3477,3,38465.0,0.0,1,1,1,10550.0,3.0,550.0,2.0,1580,1
3478,0,3258.0,0.0,1,1,1,0.0,0.0,0.0,0.0,106,0
3479,3,31224.0,0.0,1,1,1,1150.0,7.0,650.0,2.5,1508,0
3480,3,93191.0,0.0,1,1,1,10463.0,17.0,777.5,2.5,1539,0
3481,0,20010.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1302,0
3482,0,37866.0,0.0,2,1,1,9200.0,18.0,0.0,0.0,1230,0
3483,0,65664.0,0.0,2,1,1,11899.0,5.0,0.0,0.0,1121,0
3484,2,59967.0,0.0,1,1,1,10000.0,4.0,0.0,0.0,959,1
3485,4,12134.0,0.0,4,1,1,57626.25,25.0,777.5,2.5,974,1
3486,0,19892.0,0.0,1,1,1,3505.0,13.0,0.0,0.0,1240,0
3487,3,38292.0,0.0,1,2,1,12487.0,13.0,250.0,2.0,531,0
3488,1,68224.0,0.0,4,1,1,28916.0,16.0,0.0,0.0,1258,0
3489,3,103645.0,0.0,1,1,1,3450.0,3.0,777.5,2.0,1374,0
3490,1,189077.0,0.0,4,1,1,54353.0,27.0,100.0,1.0,542,0
3491,0,3246.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1401,0
3492,0,33323.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1405,0
3493,2,114719.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1136,1
3494,1,60319.0,0.0,3,1,1,22051.0,19.0,50.0,1.0,817,0
3495,0,25705.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1180,0
3496,1,52475.0,0.0,3,1,1,14447.0,13.0,0.0,0.0,962,0
3497,1,151265.0,0.0,5,1,1,57626.25,13.0,0.0,0.0,1213,0
3498,2,960.0,0.0,1,1,1,6000.0,1.0,0.0,0.0,1262,1
3499,0,17036.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1210,0
3500,0,34458.0,0.0,1,1,1,1883.0,8.0,0.0,0.0,843,0
3501,2,177785.0,0.0,5,1,1,57626.25,15.0,0.0,0.0,1251,1
3502,3,13125.0,0.0,1,1,1,550.0,4.0,550.0,2.5,268,0
3503,0,14494.0,0.0,1,1,1,500.0,1.0,0.0,0.0,575,0
3504,0,13460.0,0.0,1,1,1,0.0,0.0,0.0,0.0,271,0
3505,0,9216.0,0.0,1,1,1,340.0,3.0,0.0,0.0,1466,0
3506,0,22840.0,0.0,1,1,1,0.0,0.0,0.0,0.0,773,0
3507,2,22289.0,0.0,3,1,1,18105.0,34.0,189.0,1.0,1501,1
3508,3,9389.0,0.0,1,1,1,4195.0,5.0,695.0,2.0,1509,1
3509,0,26375.0,0.0,1,1,1,7875.0,38.0,0.0,0.0,1431,0
3510,0,3625.0,0.0,1,1,1,2000.0,9.0,0.0,0.0,1431,0
3511,0,16200.0,0.0,1,1,1,5375.0,28.0,0.0,0.0,1407,0
3512,0,40465.0,0.0,1,1,1,6540.0,28.0,0.0,0.0,1408,0
3513,0,1000.0,0.0,1,1,1,375.0,3.0,0.0,0.0,1382,0
3514,0,4750.0,0.0,1,1,1,1875.0,8.0,0.0,0.0,1416,0
3515,1,74280.0,0.0,3,1,1,23735.0,18.0,0.0,0.0,1425,0
3516,0,1250.0,0.0,1,1,1,625.0,5.0,0.0,0.0,1071,0
3517,4,60014.0,0.0,4,1,1,45105.0,32.0,500.0,2.0,669,0
3518,0,12250.0,0.0,1,1,1,4875.0,32.0,0.0,0.0,1346,0
3519,0,8250.0,0.0,1,1,1,3000.0,17.0,0.0,0.0,915,0
3520,0,15732.0,0.0,1,1,1,6875.0,33.0,0.0,0.0,666,0
3521,0,9300.0,0.0,1,1,1,3250.0,18.0,0.0,0.0,1396,0
3522,0,9500.0,0.0,1,1,1,3125.0,18.0,0.0,0.0,1415,0
3523,0,3750.0,0.0,1,1,1,1500.0,5.0,0.0,0.0,1397,0
3524,0,12350.0,0.0,1,1,1,4125.0,26.0,0.0,0.0,1314,0
3525,0,13623.0,0.0,1,1,1,2625.0,14.0,0.0,0.0,1330,0
3526,0,10824.0,0.0,1,1,1,3375.0,19.0,0.0,0.0,867,0
3527,0,1250.0,0.0,1,1,1,1250.0,3.0,0.0,0.0,679,0
3528,0,17215.0,0.0,1,1,1,1750.0,7.0,0.0,0.0,1423,0
3529,0,16825.0,0.0,1,1,1,4250.0,27.0,0.0,0.0,1431,0
3530,0,2125.0,0.0,1,1,1,875.0,7.0,0.0,0.0,1396,0
3531,0,9175.0,0.0,1,1,1,4000.0,25.0,0.0,0.0,1428,0
3532,0,23717.0,0.0,1,1,1,3375.0,19.0,0.0,0.0,1404,0
3533,0,18750.0,0.0,1,1,1,7000.0,38.0,0.0,0.0,1036,0
3534,0,6125.0,0.0,1,1,1,2750.0,8.0,0.0,0.0,144,0
3535,0,4399.0,0.0,1,1,1,750.0,6.0,0.0,0.0,1369,0
3536,0,10200.0,0.0,1,1,1,3625.0,15.0,0.0,0.0,1408,0
3537,1,49151.0,0.0,2,1,1,12931.0,38.0,0.0,0.0,1423,0
3538,0,9375.0,0.0,1,1,1,3250.0,19.0,0.0,0.0,1410,0
3539,0,8992.0,0.0,1,1,1,1250.0,3.0,0.0,0.0,1417,0
3540,0,13936.0,0.0,1,1,1,1625.0,6.0,0.0,0.0,1418,0
3541,0,5250.0,0.0,1,1,1,1875.0,8.0,0.0,0.0,1418,0
3542,0,5500.0,0.0,1,1,1,2875.0,9.0,0.0,0.0,1428,0
3543,3,29182.0,0.0,1,1,1,3517.0,18.0,642.0,2.0,1404,0
3544,0,7400.0,0.0,1,1,1,2600.0,14.0,0.0,0.0,1394,0
3545,0,4350.0,0.0,1,1,1,2100.0,10.0,0.0,0.0,1409,0
3546,0,6875.0,0.0,1,1,1,4625.0,30.0,0.0,0.0,581,0
3547,0,6000.0,0.0,1,1,1,2250.0,4.0,0.0,0.0,713,0
3548,0,11927.0,0.0,1,1,1,4000.0,15.0,500.0,1.0,1188,0
3549,0,11864.0,0.0,1,1,1,2500.0,13.0,0.0,0.0,1397,0
3550,0,10000.0,0.0,1,1,1,3375.0,19.0,0.0,0.0,1418,0
3551,0,5375.0,0.0,1,1,1,1375.0,11.0,0.0,0.0,1396,0
3552,0,4500.0,0.0,1,1,1,1500.0,5.0,0.0,0.0,1033,0
3553,0,4150.0,0.0,1,1,1,375.0,3.0,0.0,0.0,1424,0
3554,0,9125.0,0.0,1,1,1,750.0,6.0,0.0,0.0,1174,0
3555,0,13301.0,0.0,1,1,1,3500.0,21.0,0.0,0.0,1400,0
3556,0,16504.0,0.0,1,1,1,500.0,4.0,0.0,0.0,1397,0
3557,0,10400.0,0.0,1,1,1,1840.0,10.0,0.0,0.0,1397,0
3558,0,3750.0,0.0,1,1,1,1750.0,7.0,0.0,0.0,1178,0
3559,0,8725.0,0.0,1,1,1,5600.0,14.0,0.0,0.0,1426,0
3560,0,7388.0,0.0,1,1,1,3958.0,15.0,150.0,1.0,446,0
3561,0,16700.0,0.0,1,1,1,1500.0,5.0,0.0,0.0,1269,0
3562,0,11850.0,0.0,1,1,1,4475.0,29.0,0.0,0.0,893,0
3563,0,62705.0,0.0,1,1,1,2750.0,15.0,0.0,0.0,1422,0
3564,0,2125.0,0.0,1,1,1,625.0,5.0,0.0,0.0,1248,0
3565,0,11875.0,0.0,1,1,1,3625.0,22.0,0.0,0.0,1408,0
3566,0,7375.0,0.0,1,1,1,2750.0,13.0,0.0,0.0,714,0
3567,2,54264.0,0.0,3,1,1,15178.0,17.0,0.0,0.0,1397,1
3568,1,49482.0,0.0,4,1,1,33147.0,23.0,0.0,0.0,1255,0
3569,1,48607.0,0.0,3,1,1,18284.0,37.0,0.0,0.0,1339,0
3570,0,3967.0,0.0,1,1,1,375.0,3.0,0.0,0.0,1337,0
3571,0,6250.0,0.0,1,1,1,2250.0,11.0,0.0,0.0,1365,0
3572,0,11572.0,0.0,1,1,1,7164.0,22.0,0.0,0.0,1163,0
3573,0,12000.0,0.0,1,1,1,5625.0,34.0,0.0,0.0,859,0
3574,0,1500.0,0.0,1,1,1,500.0,4.0,0.0,0.0,893,0
3575,0,5875.0,0.0,1,1,1,2125.0,10.0,0.0,0.0,997,0
3576,0,13350.0,0.0,1,1,1,3850.0,24.0,0.0,0.0,1071,0
3577,0,10197.0,0.0,1,1,1,3098.0,10.0,0.0,0.0,723,0
3578,0,3250.0,0.0,1,1,1,2125.0,10.0,0.0,0.0,1117,0
3579,0,12375.0,0.0,1,1,1,3875.0,24.0,0.0,0.0,863,0
3580,0,7625.0,0.0,1,1,1,4375.0,21.0,0.0,0.0,1393,0
3581,0,11875.0,0.0,1,1,1,3625.0,22.0,0.0,0.0,1388,0
3582,0,1625.0,0.0,1,1,1,1250.0,3.0,0.0,0.0,1381,0
3583,4,160114.0,0.0,1,1,1,57626.25,38.0,777.5,2.5,1373,1
3584,0,4500.0,0.0,1,1,1,2250.0,11.0,0.0,0.0,666,0
3585,0,2625.0,0.0,1,1,1,1375.0,4.0,0.0,0.0,850,0
3586,0,5400.0,0.0,1,1,1,1875.0,8.0,0.0,0.0,1324,0
3587,0,28745.0,0.0,1,1,1,10375.0,38.0,0.0,0.0,1323,0
3588,0,12675.0,0.0,1,1,1,4875.0,25.0,0.0,0.0,1390,0
3589,0,2875.0,0.0,1,1,1,1375.0,4.0,0.0,0.0,1381,0
3590,0,4500.0,0.0,1,1,1,2125.0,10.0,0.0,0.0,1271,0
3591,0,500.0,0.0,1,1,1,125.0,1.0,0.0,0.0,1355,0
3592,0,11361.0,0.0,1,1,1,3375.0,20.0,0.0,0.0,1367,0
3593,0,9794.0,0.0,1,1,1,2250.0,11.0,0.0,0.0,968,0
3594,4,27619.0,0.0,4,1,1,57626.25,38.0,777.5,2.5,1325,1
3595,0,21842.0,0.0,1,1,1,3250.0,19.0,0.0,0.0,929,0
3596,3,37478.0,0.0,1,1,1,5409.0,4.0,777.5,2.5,429,0
3597,0,6305.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1031,0
3598,3,13749.0,0.0,1,1,1,400.0,4.0,400.0,2.5,996,0
3599,0,7591.0,0.0,1,1,1,0.0,0.0,0.0,0.0,926,0
3600,0,10508.0,0.0,1,1,1,0.0,0.0,0.0,0.0,309,0
3601,1,74093.0,0.0,3,1,1,20055.0,37.0,0.0,0.0,949,0
3602,0,11692.0,0.0,1,1,1,0.0,0.0,0.0,0.0,95,0
3603,0,1022.0,0.0,1,1,1,0.0,0.0,0.0,0.0,463,0
3604,3,12964.0,0.0,1,1,1,450.0,3.0,350.0,2.0,943,0
3605,2,265.0,0.0,1,1,1,6000.0,1.0,0.0,0.0,1012,1
3606,3,17191.0,0.0,1,1,1,2484.0,6.0,777.5,2.5,922,0
3607,0,29836.0,0.0,1,1,1,16165.0,3.0,0.0,0.0,815,0
3608,0,22647.0,0.0,1,1,1,1136.0,9.0,0.0,0.0,883,0
3609,2,33087.0,0.0,2,1,1,24761.0,9.0,500.0,1.0,724,1
3610,0,5931.0,0.0,1,1,1,0.0,0.0,0.0,0.0,882,0
3611,0,37300.0,0.0,1,3,1,23760.0,19.0,0.0,0.0,676,0
3612,2,23704.0,0.0,3,1,1,14935.0,14.0,0.0,0.0,868,1
3613,0,44038.0,0.0,2,1,1,21634.0,11.0,0.0,0.0,872,0
3614,0,31011.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1130,0
3615,1,64956.0,0.0,3,1,1,36694.0,11.0,0.0,0.0,1012,0
3616,0,12078.0,0.0,1,1,1,500.0,1.0,500.0,1.0,983,0
3617,4,141554.0,0.0,4,1,1,41685.0,15.0,777.5,2.0,1139,1
3618,0,24847.0,0.0,1,1,1,1550.0,4.0,0.0,0.0,1022,0
3619,1,46207.0,0.0,3,1,1,16093.0,32.0,0.0,0.0,1130,0
3620,3,121779.0,0.0,1,1,1,3500.0,3.0,777.5,2.0,634,0
3621,0,28049.0,0.0,1,1,1,100.0,2.0,0.0,0.0,1164,0
3622,0,11690.0,0.0,1,1,1,0.0,0.0,0.0,0.0,360,0
3623,0,36491.0,0.0,1,1,1,500.0,1.0,500.0,1.0,1027,0
3624,2,33413.0,0.0,3,1,1,31605.0,8.0,0.0,0.0,647,1
3625,0,9446.0,0.0,1,1,1,0.0,0.0,0.0,0.0,667,0
3626,1,48944.0,0.0,3,1,1,17988.0,12.0,0.0,0.0,1005,0
3627,3,68092.0,0.0,3,1,1,16524.0,14.0,500.0,2.0,652,0
3628,0,1000.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,148,0
3629,0,1884.0,0.0,1,1,1,0.0,0.0,0.0,0.0,31,0
3630,0,22027.0,0.0,1,1,1,1225.0,3.0,0.0,0.0,653,0
3631,0,4130.0,0.0,1,1,1,100.0,1.0,0.0,0.0,673,0
3632,0,3447.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,872,0
3633,3,59317.0,0.0,1,1,1,4794.0,3.0,777.5,1.0,660,0
3634,0,2886.0,0.0,1,1,1,500.0,1.0,0.0,0.0,557,0
3635,0,4028.0,0.0,1,1,1,0.0,0.0,0.0,0.0,346,0
3636,2,45485.0,0.0,1,1,1,8417.0,4.0,0.0,0.0,759,1
3637,0,31539.0,0.0,1,1,1,6406.0,16.0,200.0,1.0,721,0
3638,0,4586.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,249,0
3639,0,20335.0,0.0,1,1,1,5115.0,2.0,0.0,0.0,768,0
3640,0,2250.0,0.0,1,1,1,1750.0,7.0,0.0,0.0,817,0
3641,0,25418.0,0.0,1,1,1,50.0,1.0,50.0,1.0,720,0
3642,3,2686.0,0.0,1,1,1,7500.0,4.0,500.0,1.0,301,1
3643,0,47662.0,0.0,1,1,1,100.0,1.0,100.0,1.0,760,0
3644,0,4224.0,0.0,1,1,1,0.0,0.0,0.0,0.0,336,0
3645,0,4375.0,0.0,1,1,1,2875.0,16.0,0.0,0.0,248,0
3646,4,76210.0,0.0,4,1,1,37937.0,29.0,777.5,2.5,798,1
3647,0,10512.0,0.0,1,1,1,0.0,0.0,0.0,0.0,836,0
3648,0,3834.0,0.0,1,1,1,500.0,1.0,0.0,0.0,524,0
3649,2,41537.0,0.0,1,1,1,3000.0,3.0,250.0,1.0,669,1
3650,0,4584.0,0.0,1,1,1,0.0,0.0,0.0,0.0,652,0
3651,0,19870.0,0.0,1,1,1,11075.0,4.0,0.0,0.0,892,0
3652,0,18088.0,0.0,1,1,1,16697.0,6.0,0.0,0.0,501,0
3653,0,20765.0,0.0,1,1,1,15949.0,4.0,0.0,0.0,319,0
3654,0,7138.0,0.0,1,1,1,0.0,0.0,0.0,0.0,293,0
3655,3,17539.0,0.0,1,1,1,500.0,3.0,400.0,2.0,628,0
3656,3,7038.0,0.0,1,1,1,1336.0,3.0,777.5,2.5,309,0
3657,2,5459.0,0.0,2,1,1,9864.0,14.0,0.0,0.0,880,1
3658,0,1125.0,0.0,1,1,1,0.0,0.0,0.0,0.0,898,0
3659,0,8994.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1104,0
3660,3,44780.0,0.0,1,1,1,2100.0,3.0,777.5,2.0,968,0
3661,2,12286.0,0.0,2,1,1,7972.0,11.0,250.0,1.0,1018,1
3662,0,25047.0,0.0,1,1,1,500.0,1.0,500.0,1.0,443,0
3663,0,16844.0,0.0,1,1,1,0.0,0.0,0.0,0.0,483,0
3664,1,49271.0,0.0,3,1,1,20695.0,11.0,0.0,0.0,852,0
3665,3,9157.0,0.0,2,1,1,22802.0,10.0,777.5,2.5,901,1
3666,0,86588.0,0.0,1,1,1,4537.0,4.0,0.0,0.0,1072,0
3667,1,53027.0,0.0,2,1,1,30627.0,16.0,0.0,0.0,1290,0
3668,0,24765.0,0.0,1,1,1,19969.0,5.0,0.0,0.0,595,0
3669,0,29174.0,0.0,1,1,1,100.0,1.0,0.0,0.0,1087,0
3670,0,1100.0,0.0,1,1,1,1100.0,2.0,0.0,0.0,438,0
3671,1,56712.0,0.0,3,1,1,15685.0,14.0,500.0,1.0,997,0
3672,0,8232.0,0.0,1,1,1,0.0,0.0,0.0,0.0,258,0
3673,3,58816.0,0.0,1,1,1,4600.0,5.0,777.5,2.5,570,0
3674,0,24295.0,0.0,1,1,1,250.0,2.0,250.0,2.0,621,0
3675,3,20198.0,0.0,1,1,1,3139.0,2.0,777.5,2.0,601,0
3676,0,24454.0,0.0,1,1,1,1919.0,7.0,0.0,0.0,732,0
3677,0,7847.0,0.0,1,1,1,0.0,0.0,0.0,0.0,284,0
3678,0,29056.0,0.0,1,1,1,4354.0,14.0,0.0,0.0,715,0
3679,0,42071.0,0.0,1,1,1,500.0,1.0,0.0,0.0,502,0
3680,0,570.0,0.0,1,1,1,180.0,4.0,0.0,0.0,785,0
3681,2,8904.0,0.0,1,1,1,3740.0,14.0,0.0,0.0,898,1
3682,0,4354.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,706,0
3683,0,2000.0,0.0,1,1,1,0.0,0.0,0.0,0.0,165,0
3684,3,57346.0,0.0,1,1,1,7946.0,6.0,777.5,2.5,492,0
3685,0,11303.0,0.0,1,1,1,0.0,0.0,0.0,0.0,119,0
3686,0,642.0,0.0,1,1,1,0.0,0.0,0.0,0.0,355,0
3687,0,1000.0,0.0,1,1,1,0.0,0.0,0.0,0.0,500,0
3688,2,5269.0,0.0,3,1,1,22697.0,13.0,0.0,0.0,604,1
3689,0,38995.0,0.0,1,1,1,1200.0,2.0,200.0,1.0,563,0
3690,0,4652.0,0.0,1,1,1,0.0,0.0,0.0,0.0,207,0
3691,0,500.0,0.0,1,1,1,0.0,0.0,0.0,0.0,340,0
3692,0,4546.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,239,0
3693,0,31673.0,0.0,1,1,1,2500.0,1.0,0.0,0.0,283,0
3694,0,8684.0,0.0,1,1,1,0.0,0.0,0.0,0.0,544,0
3695,0,2104.0,0.0,1,1,1,0.0,0.0,0.0,0.0,466,0
3696,0,862.0,0.0,1,1,1,0.0,0.0,0.0,0.0,8,0
3697,0,972.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2,0
3698,0,4490.0,0.0,1,1,1,0.0,0.0,0.0,0.0,107,0
3699,0,13560.0,0.0,1,1,1,0.0,0.0,0.0,0.0,368,0
3700,0,2000.0,0.0,1,1,1,0.0,0.0,0.0,0.0,520,0
3701,0,8964.0,0.0,1,1,1,0.0,0.0,0.0,0.0,594,0
3702,0,1837.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,219,0
3703,0,500.0,0.0,1,1,1,0.0,0.0,0.0,0.0,122,0
3704,0,4090.0,0.0,1,1,1,0.0,0.0,0.0,0.0,59,0
3705,0,12264.0,0.0,1,1,1,0.0,0.0,0.0,0.0,267,0
3706,1,54950.0,0.0,3,1,1,30500.0,9.0,0.0,0.0,450,0
3707,0,16094.0,0.0,1,1,1,0.0,0.0,0.0,0.0,199,0
3708,0,1000.0,0.0,1,1,1,0.0,0.0,0.0,0.0,594,0
3709,0,6705.0,0.0,1,1,1,600.0,2.0,0.0,0.0,507,0
3710,0,6338.0,0.0,1,1,1,0.0,0.0,0.0,0.0,322,0
3711,0,3110.0,0.0,1,1,1,1100.0,2.0,0.0,0.0,345,0
3712,0,3000.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,270,0
3713,0,23257.0,0.0,1,1,1,0.0,0.0,0.0,0.0,361,0
3714,0,18933.0,0.0,1,1,1,0.0,0.0,0.0,0.0,284,0
3715,1,93198.0,0.0,3,1,1,28923.0,18.0,0.0,0.0,500,0
3716,3,9862.0,0.0,1,1,1,1693.0,3.0,693.0,2.0,309,0
3717,0,16501.0,0.0,1,1,1,0.0,0.0,0.0,0.0,360,0
3718,0,9264.0,0.0,1,1,1,4830.0,15.0,0.0,0.0,424,0
3719,0,4676.0,0.0,1,1,1,0.0,0.0,0.0,0.0,141,0
3720,0,4636.0,0.0,1,1,1,0.0,0.0,0.0,0.0,42,0
3721,0,3065.0,0.0,1,1,1,0.0,0.0,0.0,0.0,87,0
3722,0,3230.0,0.0,1,1,1,0.0,0.0,0.0,0.0,10,0
3723,0,8660.0,0.0,1,1,1,0.0,0.0,0.0,0.0,172,0
3724,0,1500.0,0.0,1,1,1,0.0,0.0,0.0,0.0,60,0
3725,0,2627.0,0.0,1,1,1,0.0,0.0,0.0,0.0,25,0
3726,0,1224.0,0.0,1,1,1,0.0,0.0,0.0,0.0,269,0
3727,0,12602.0,0.0,1,1,1,5632.0,5.0,500.0,1.0,158,0
3728,0,1022.0,0.0,1,1,1,0.0,0.0,0.0,0.0,277,0
3729,0,3788.0,0.0,1,1,1,0.0,0.0,0.0,0.0,61,0
3730,0,1446.0,0.0,1,1,1,0.0,0.0,0.0,0.0,99,0
3731,0,20882.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,328,0
3732,0,5450.0,0.0,1,1,1,125.0,3.0,0.0,0.0,687,0
3733,3,25730.0,0.0,1,1,1,1431.0,3.0,777.5,2.0,630,0
3734,0,6835.0,0.0,1,1,1,765.0,3.0,0.0,0.0,596,0
3735,0,16936.0,0.0,1,1,1,14970.0,2.0,0.0,0.0,580,0
3736,0,20410.0,0.0,1,1,1,0.0,0.0,0.0,0.0,541,0
3737,0,1500.0,0.0,1,1,1,0.0,0.0,0.0,0.0,480,0
3738,0,27759.0,0.0,1,1,1,7195.0,5.0,0.0,0.0,499,0
3739,0,500.0,0.0,1,1,1,500.0,1.0,0.0,0.0,493,0
3740,4,25054.0,0.0,3,1,1,32592.0,17.0,777.5,2.5,486,1
3741,0,4751.0,0.0,1,1,1,0.0,0.0,0.0,0.0,334,0
3742,0,5354.0,0.0,1,1,1,0.0,0.0,0.0,0.0,32,0
3743,0,1500.0,0.0,1,1,1,1500.0,1.0,0.0,0.0,235,0
3744,0,6356.0,0.0,1,1,1,5000.0,1.0,0.0,0.0,180,0
3745,0,642.0,0.0,1,1,1,642.0,3.0,0.0,0.0,170,0
3746,0,7504.0,0.0,1,1,1,0.0,0.0,0.0,0.0,100,0
3747,0,6015.0,0.0,1,1,1,0.0,0.0,0.0,0.0,30,0
3748,2,27488.0,0.0,3,1,1,23927.0,21.0,0.0,0.0,2273,1
3749,0,39956.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3206,0
3750,1,35569.0,0.0,2,1,1,27119.0,21.0,0.0,0.0,3357,0
3751,4,55472.0,0.0,3,1,1,17848.0,18.0,777.5,2.5,3566,1
3752,3,15682.0,0.0,1,1,1,5025.0,6.0,500.0,1.0,3298,1
3753,4,70178.0,0.0,5,1,1,57626.25,12.0,777.5,2.5,3306,1
3754,3,203218.75,0.0,1,1,1,10300.0,5.0,200.0,2.5,3554,1
3755,3,77978.0,0.0,1,1,1,1373.0,10.0,650.0,2.5,3753,1
3756,3,203218.75,0.0,1,1,1,14000.0,13.0,777.5,2.5,3557,1
3757,0,68684.0,0.0,2,1,1,5756.0,13.0,0.0,0.0,2892,0
3758,3,23352.0,0.0,1,1,1,3600.0,8.0,777.5,2.5,1459,0
3759,0,24228.0,0.0,1,1,1,2850.0,15.0,0.0,0.0,3452,0
3760,2,19483.0,0.0,1,1,1,4263.0,18.0,0.0,0.0,3589,1
3761,2,78231.0,0.0,3,1,1,19182.0,13.0,0.0,0.0,3102,1
3762,3,74531.0,0.0,1,2,1,10914.0,17.0,750.0,2.5,3456,1
3763,3,83276.0,0.0,3,1,1,22539.0,8.0,650.0,2.0,3424,0
3764,0,21216.0,0.0,2,1,1,7787.0,12.0,0.0,0.0,3378,0
3765,0,17967.0,0.0,1,1,1,1500.0,5.0,0.0,0.0,3340,0
3766,0,4000.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3453,0
3767,1,74651.0,0.0,2,1,1,10893.0,22.0,0.0,0.0,3456,0
3768,0,400.0,0.0,1,1,1,160.0,1.0,0.0,0.0,3460,0
3769,4,35766.0,0.0,4,1,1,49702.0,20.0,777.5,1.0,3503,1
3770,0,2000.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3188,0
3771,1,48296.0,0.0,3,1,1,31329.0,9.0,500.0,1.0,3061,0
3772,4,203218.75,0.0,5,1,1,57626.25,26.0,600.0,2.0,3288,1
3773,3,140544.0,0.0,1,1,1,1021.0,3.0,500.0,1.0,3342,0
3774,0,43971.0,0.0,1,1,1,1491.0,11.0,0.0,0.0,2350,0
3775,2,10635.0,0.0,4,1,1,45212.0,20.0,0.0,0.0,2131,1
3776,0,13986.0,0.0,1,1,1,400.0,1.0,400.0,1.0,3398,0
3777,2,46269.0,0.0,3,1,1,20594.0,14.0,0.0,0.0,3487,1
3778,3,27712.0,0.0,1,1,1,750.0,2.0,750.0,2.0,3491,0
3779,0,35850.0,0.0,1,3,1,17759.0,18.0,0.0,0.0,3439,0
3780,0,7630.0,0.0,1,1,1,220.0,3.0,0.0,0.0,3403,0
3781,0,31541.0,0.0,1,1,1,5101.0,12.0,0.0,0.0,3488,0
3782,3,8009.0,0.0,1,1,1,8102.0,12.0,777.5,2.5,3279,1
3783,4,14791.0,0.0,3,1,1,23956.0,26.0,300.0,2.0,2689,1
3784,4,65141.0,0.0,4,1,1,31463.0,26.0,777.5,2.0,3452,0
3785,1,68907.0,0.0,4,1,1,33434.0,10.0,0.0,0.0,3365,0
3786,0,27669.0,0.0,1,1,1,3219.0,7.0,0.0,0.0,3413,0
3787,2,62589.0,0.0,1,1,1,10000.0,4.0,0.0,0.0,2803,1
3788,3,203218.75,0.0,1,2,1,23592.0,31.0,777.5,2.5,3463,1
3789,1,97768.0,0.0,4,1,1,26734.0,13.0,0.0,0.0,3119,0
3790,3,73159.0,0.0,1,1,1,358.0,4.0,358.0,2.5,3237,0
3791,1,48577.0,0.0,4,1,1,34224.0,16.0,0.0,0.0,2794,0
3792,2,70614.0,0.0,4,1,1,32417.0,18.0,0.0,0.0,3519,1
3793,0,38827.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2993,0
3794,0,29919.0,0.0,1,1,1,1225.0,3.0,0.0,0.0,2949,0
3795,0,9673.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2501,0
3796,4,72309.0,0.0,4,1,1,41949.0,20.0,289.0,2.0,1735,1
3797,0,55473.0,0.0,2,1,1,10156.0,7.0,0.0,0.0,1751,0
